size,avg,std
3000,10.948,1.920673055
3001,10.94,1.956074187
3002,10.912,1.914659741
3003,10.853,1.839776012
3004,10.96,1.94992364
3005,10.973,1.848699188
3006,10.84,1.900529403
3007,10.938,1.962143218
3008,10.784,1.910233753
3009,10.854,1.875687128
3010,10.782,1.991592941
3011,10.892,1.792079113
3012,10.845,1.734353765
3013,10.833,1.907025891
3014,10.943,1.846933178
3015,11.011,1.805031063
3016,10.825,1.929273723
3017,10.849,1.841627158
3018,10.913,1.825037469
3019,10.978,1.831630659
3020,11,1.939526169
3021,10.906,1.877415428
3022,10.882,1.879257196
3023,10.971,1.895191481
3024,10.809,1.980515448
3025,10.94,1.905263769
3026,10.979,2.011119987
3027,11.071,1.857258304
3028,11.057,1.96306001
3029,10.962,1.9084544
3030,10.83,1.782772638
3031,10.949,2.02101051
3032,10.958,1.885680724
3033,10.88,1.859316288
3034,10.961,1.992347472
3035,11.005,1.950584471
3036,10.99,1.912997533
3037,11.028,1.822233941
3038,10.924,1.954493296
3039,10.981,1.942784963
3040,10.921,1.997184956
3041,10.956,1.988974615
3042,10.964,1.95307924
3043,10.933,1.921510657
3044,10.919,1.812104501
3045,10.942,2.040784359
3046,10.904,1.929379824
3047,10.91,1.934849773
3048,11.041,1.868370897
3049,10.925,1.908144653
3050,11.034,1.838538611
3051,10.963,1.88233211
3052,10.813,1.786399234
3053,10.97,1.997771531
3054,11.051,1.859531354
3055,10.938,1.955499931
3056,10.947,1.905208865
3057,11.033,1.930190829
3058,10.958,1.999057836
3059,11.095,1.915631657
3060,10.928,1.998201393
3061,10.99,1.891422078
3062,11.01,1.96717304
3063,10.857,2.019066029
3064,11.058,1.938657885
3065,11.033,1.948771077
3066,11.029,1.959591539
3067,11.098,1.963734262
3068,10.966,1.941807049
3069,11.039,1.953790239
3070,11.023,2.03779872
3071,11.048,1.996918547
3072,10.974,1.956310597
3073,11,2.005497949
3074,10.921,2.065193459
3075,10.927,2.027753137
3076,10.983,2.20398924
3077,10.961,1.988827402
3078,11.136,1.961976899
3079,10.969,2.00000976
3080,10.943,1.952835007
3081,11.016,2.048887977
3082,11.011,1.950559839
3083,10.949,2.1920776
3084,11.01,2.119526455
3085,11.116,2.035850851
3086,11.003,2.043812166
3087,11.15,2.076490263
3088,11.125,1.993828064
3089,10.999,1.857538546
3090,11.07,2.120754016
3091,11.084,1.988189351
3092,10.982,1.999918917
3093,10.949,2.01704424
3094,11.084,2.09555132
3095,10.969,2.167195362
3096,11.012,2.06642835
3097,11.044,2.046032808
3098,10.995,1.99673783
3099,11.044,1.97584614
3100,11.029,2.243031473
3101,11.228,2.247012476
3102,11.153,2.008388564
3103,11.061,2.044372387
3104,11.097,1.979775369
3105,11.141,2.167906552
3106,11.046,2.038145735
3107,11,2.076610775
3108,11.005,2.021648353
3109,11.086,2.117330179
3110,11.063,2.063319725
3111,10.966,2.128702745
3112,11.093,2.012560906
3113,10.984,1.995927786
3114,10.992,2.099605759
3115,11.153,2.103810119
3116,11.071,2.076600894
3117,11.075,2.103758732
3118,11.085,2.113821952
3119,11.045,2.140457091
3120,11.12,2.120872014
3121,11.164,1.994763917
3122,11.174,2.08472302
3123,11.19,2.096734675
3124,11.218,2.064155211
3125,10.977,1.932409171
3126,11.178,2.049516166
3127,10.995,2.05260522
3128,11.036,2.180701598
3129,11.089,2.078316241
3130,11.119,2.082108108
3131,11.202,2.147045832
3132,11.232,2.148206413
3133,11.105,2.284117377
3134,11.121,2.002590664
3135,11.059,2.059067449
3136,11.039,2.060029787
3137,11.016,2.04986486
3138,11.091,2.090236371
3139,11.238,2.086074713
3140,11.157,2.036295042
3141,11.155,2.132022636
3142,11.04,2.009586634
3143,11.171,1.999939689
3144,10.956,1.840503043
3145,11.185,1.987643259
3146,11.034,1.937161995
3147,11.095,2.160241107
3148,11.022,2.181346895
3149,11.105,2.164869895
3150,11.184,2.044094499
3151,10.999,2.061370478
3152,11.104,2.162373663
3153,11.225,2.04170114
3154,11.075,2.018774492
3155,11.218,2.167758099
3156,11.089,2.150745151
3157,11.114,2.159552655
3158,11.105,2.231356976
3159,11.16,2.043177568
3160,11.222,2.041294414
3161,11.183,2.055659684
3162,11.19,2.112904249
3163,11.097,2.038073783
3164,11.159,2.067847914
3165,11.143,2.240439816
3166,11.159,2.130318581
3167,11.115,2.017385646
3168,11.087,2.105199008
3169,11.225,2.179248523
3170,11.171,2.118548382
3171,11.143,2.114479137
3172,10.999,2.153982042
3173,11.177,2.074602366
3174,11.123,2.120463951
3175,11.289,2.185006465
3176,11.092,2.169848899
3177,11.032,2.164176439
3178,11.128,2.114731209
3179,11.123,2.198341125
3180,11.239,2.182347736
3181,11.149,2.129162355
3182,11.062,2.037721352
3183,11.143,2.227445288
3184,11.19,2.128951017
3185,11.139,2.187341643
3186,11.142,2.244743833
3187,11.125,2.149417362
3188,11.064,2.171317254
3189,11.122,2.022673282
3190,11.124,2.165019933
3191,11.177,2.04593667
3192,11.255,2.089100127
3193,11.161,2.183998363
3194,11.261,2.244530445
3195,11.258,2.141967326
3196,11.219,2.028584273
3197,11.178,2.023959588
3198,11.159,2.091911828
3199,11.199,2.002850571
3200,11.078,1.997975953
3201,11.143,2.163152845
3202,11.183,2.006872826
3203,11.186,2.094227731
3204,11.146,2.033425391
3205,11.127,1.845610272
3206,11.301,2.104478042
3207,11.188,2.103111761
3208,11.207,2.065046105
3209,11.163,2.130485853
3210,11.137,2.09967608
3211,11.178,2.096833974
3212,11.18,2.145740945
3213,11.267,2.06833
3214,11.106,1.981587922
3215,11.139,2.133595845
3216,11.087,2.05174088
3217,11.07,2.080728101
3218,11.166,1.952500002
3219,11.11,2.167625106
3220,11.156,2.192822946
3221,11.101,2.307406146
3222,11.185,2.195813425
3223,11.158,2.134852125
3224,11.162,1.995429211
3225,11.143,2.051038215
3226,11.141,2.197714483
3227,11.145,2.149091341
3228,11.248,1.968342036
3229,11.225,2.06849067
3230,11.173,2.192231027
3231,11.104,2.166073839
3232,11.054,2.021675338
3233,11.25,2.062948316
3234,11.093,2.074283889
3235,11.099,2.086516847
3236,11.175,2.126239849
3237,11.147,2.05416908
3238,11.188,2.105490225
3239,11.166,2.049058965
3240,11.291,2.242620866
3241,11.256,2.185690106
3242,11.158,2.066714133
3243,11.22,2.063457743
3244,11.163,2.13236441
3245,11.236,2.08342138
3246,11.223,2.148927381
3247,11.148,2.174586127
3248,11.183,2.040998941
3249,11.177,2.155996132
3250,11.15,2.131676346
3251,11.176,2.148403975
3252,11.267,2.13407246
3253,11.166,2.227870599
3254,11.256,2.133310811
3255,11.14,2.113969931
3256,11.202,2.11510512
3257,11.166,2.035826267
3258,11.246,2.0692428
3259,11.1,2.065009507
3260,11.303,2.34407459
3261,11.256,2.258221327
3262,11.239,2.052825636
3263,11.299,2.057141422
3264,11.197,2.045085175
3265,11.062,2.017480167
3266,11.154,2.04118849
3267,11.21,1.979347826
3268,11.175,2.154301747
3269,11.178,2.028405884
3270,11.066,2.059097833
3271,11.136,2.101885326
3272,11.338,2.052307961
3273,11.16,2.062681423
3274,11.189,2.112757142
3275,11.277,2.187934656
3276,11.238,2.187267734
3277,11.39,2.051855285
3278,11.371,2.101850798
3279,11.134,2.058222602
3280,11.235,2.12939177
3281,11.287,2.124887326
3282,11.255,2.086223221
3283,11.381,2.0837901
3284,11.146,2.137112831
3285,11.264,2.161706959
3286,11.184,2.161669914
3287,11.238,2.120814432
3288,11.344,2.163872997
3289,11.307,2.05596157
3290,11.276,2.211496035
3291,11.242,2.302767626
3292,11.178,1.988031254
3293,11.315,2.193304718
3294,11.199,2.053196195
3295,11.167,2.186296158
3296,11.288,2.235632808
3297,11.265,2.139942605
3298,11.163,2.078160184
3299,11.212,2.089838133
3300,11.227,2.145710855
3301,11.181,2.095382932
3302,11.328,2.060743231
3303,11.25,2.098070995
3304,11.133,2.253972358
3305,11.208,2.17058689
3306,11.27,2.203169071
3307,11.122,2.196346953
3308,11.242,2.245100549
3309,11.32,2.110937246
3310,11.136,2.132616246
3311,11.156,2.079901438
3312,11.268,2.172762504
3313,11.28,2.32959804
3314,11.283,2.141377243
3315,11.386,2.165107778
3316,11.414,2.13099628
3317,11.203,2.170368978
3318,11.317,2.177901342
3319,11.222,2.042765011
3320,11.318,2.089795024
3321,11.187,2.226429426
3322,11.298,2.299670517
3323,11.295,2.122375904
3324,11.361,2.175180547
3325,11.214,2.174610984
3326,11.139,1.878085782
3327,11.116,2.00812763
3328,11.18,1.980788612
3329,11.171,1.973741284
3330,11.242,2.052229921
3331,11.155,1.926314015
3332,11.248,2.06027686
3333,11.205,2.055529178
3334,11.161,1.960337196
3335,11.127,2.060367956
3336,11.2,1.979373112
3337,11.142,1.996452309
3338,11.033,2.002978513
3339,11.144,2.087971174
3340,11.112,2.008853278
3341,11.195,2.079254265
3342,11.131,2.115730445
3343,11.275,2.02570444
3344,11.111,1.990638501
3345,11.222,1.967889374
3346,11.202,2.007791629
3347,11.189,2.1572976
3348,11.209,2.071137033
3349,11.14,2.093987771
3350,11.308,1.995775318
3351,11.236,1.958095539
3352,11.285,2.146714556
3353,11.106,1.992167848
3354,11.112,2.066815843
3355,11.269,1.942269655
3356,11.223,2.171171339
3357,11.227,2.000368084
3358,11.2,1.99749593
3359,11.315,2.017385646
3360,11.151,2.143079978
3361,11.346,2.083896981
3362,11.156,2.080863762
3363,11.221,2.156573627
3364,11.286,2.123372957
3365,11.167,2.047267032
3366,11.223,2.095629419
3367,11.062,1.94986101
3368,11.156,1.929089263
3369,11.241,2.208120195
3370,11.268,2.028371339
3371,11.191,2.008619813
3372,11.195,2.045766399
3373,11.319,2.009297458
3374,11.227,2.011346941
3375,11.308,2.013253384
3376,11.167,2.004776828
3377,11.119,2.007203993
3378,11.231,2.022802692
3379,11.394,2.113108901
3380,11.161,2.085048303
3381,11.342,2.112225721
3382,11.212,2.076865275
3383,11.189,1.959877578
3384,11.275,2.086079271
3385,11.17,2.035987536
3386,11.21,2.026822145
3387,11.272,2.183296311
3388,11.246,2.079376784
3389,11.225,2.075736901
3390,11.149,2.10457317
3391,11.227,2.029184218
3392,11.323,2.011645525
3393,11.21,2.018904648
3394,11.228,2.063073501
3395,11.15,2.056630674
3396,11.146,1.934535196
3397,11.302,2.032468186
3398,11.062,2.170453148
3399,11.266,2.104203334
3400,11.188,2.044709475
3401,11.191,2.065135294
3402,11.312,2.02651493
3403,11.404,2.142282281
3404,11.248,2.22383485
3405,11.162,2.199225453
3406,11.268,2.195676888
3407,11.273,1.988070276
3408,11.236,2.092530211
3409,11.38,2.138263822
3410,11.264,2.062172776
3411,11.211,2.08105978
3412,11.142,1.958487087
3413,11.241,1.977581814
3414,11.215,2.029012541
3415,11.315,2.101473576
3416,11.31,2.030769318
3417,11.242,2.00735285
3418,11.219,2.182613755
3419,11.285,2.035661789
3420,11.352,2.080967666
3421,11.338,2.123738747
3422,11.209,2.124107067
3423,11.311,1.994054978
3424,11.259,2.145815352
3425,11.239,2.02385152
3426,11.304,2.050802231
3427,11.286,2.016003043
3428,11.173,1.979643905
3429,11.224,2.111938513
3430,11.399,2.005447786
3431,11.284,2.013305093
3432,11.347,1.905839244
3433,11.304,2.049825794
3434,11.391,2.115796681
3435,11.318,2.181658918
3436,11.27,2.173896462
3437,11.212,2.15306565
3438,11.33,2.189496265
3439,11.275,2.170734228
3440,11.333,2.10107723
3441,11.176,2.183985759
3442,11.374,2.173671744
3443,11.229,2.192114131
3444,11.297,2.040331824
3445,11.327,2.125697436
3446,11.228,2.197463275
3447,11.395,2.001744734
3448,11.327,2.168126327
3449,11.194,2.050504467
3450,11.354,2.260485301
3451,11.355,2.172485833
3452,11.327,2.337420487
3453,11.376,2.207599941
3454,11.19,2.174080639
3455,11.199,1.997345335
3456,11.285,2.020360576
3457,11.288,2.125458438
3458,11.197,2.022939268
3459,11.319,2.148919928
3460,11.271,2.139190299
3461,11.296,2.071394379
3462,11.232,1.894667719
3463,11.325,1.963983766
3464,11.371,2.09946821
3465,11.332,2.064955215
3466,11.291,2.011060259
3467,11.296,2.082960087
3468,11.336,1.997271412
3469,11.341,2.043255709
3470,11.321,2.026342781
3471,11.378,2.117451204
3472,11.302,2.051097999
3473,11.206,2.029207156
3474,11.301,2.090638603
3475,11.193,1.93222268
3476,11.271,2.169854204
3477,11.301,1.90158224
3478,11.296,2.047578222
3479,11.291,2.042177634
3480,11.34,2.112075013
3481,11.376,2.040781416
3482,11.389,2.068806168
3483,11.251,2.150028284
3484,11.277,2.070883763
3485,11.286,2.202056551
3486,11.391,2.148193132
3487,11.226,1.991202875
3488,11.277,2.060222201
3489,11.402,2.131886709
3490,11.472,2.007297996
3491,11.217,2.033235118
3492,11.358,2.117621383
3493,11.438,2.1290112
3494,11.282,2.015077303
3495,11.221,2.119587614
3496,11.381,1.96970016
3497,11.306,2.041208106
3498,11.393,2.100705587
3499,11.376,2.240456124
3500,11.281,2.102488873
3501,11.326,2.128439394
3502,11.398,2.052268941
3503,11.328,2.040730404
3504,11.271,2.037083383
3505,11.421,2.101946045
3506,11.396,2.072553854
3507,11.284,2.194575166
3508,11.325,2.111832104
3509,11.276,2.186917147
3510,11.285,2.155555943
3511,11.373,2.238499918
3512,11.414,2.069997316
3513,11.339,2.066482361
3514,11.403,2.131932489
3515,11.334,2.219768315
3516,11.473,2.18129068
3517,11.304,2.154117969
3518,11.324,2.055054074
3519,11.233,2.078227617
3520,11.394,2.086892216
3521,11.29,2.041094331
3522,11.347,2.033894719
3523,11.425,2.099710405
3524,11.373,2.019888846
3525,11.322,2.095401324
3526,11.451,2.031188008
3527,11.396,2.094653091
3528,11.396,2.241921098
3529,11.34,2.182925827
3530,11.357,2.113768913
3531,11.338,2.056692973
3532,11.332,1.996437267
3533,11.279,2.10513434
3534,11.415,2.081130968
3535,11.364,2.173989473
3536,11.318,2.099353063
3537,11.405,2.170641999
3538,11.358,2.081386117
3539,11.374,2.182862545
3540,11.413,2.006603463
3541,11.265,2.28166189
3542,11.411,2.098686133
3543,11.411,2.032784103
3544,11.32,2.076032252
3545,11.34,2.144527687
3546,11.371,2.204136388
3547,11.411,2.008510173
3548,11.383,2.193883343
3549,11.4,2.060156364
3550,11.355,2.076363717
3551,11.38,2.030695379
3552,11.518,2.081828526
3553,11.234,2.011788083
3554,11.351,2.063506011
3555,11.558,2.189390196
3556,11.343,2.123171886
3557,11.314,2.168434022
3558,11.271,2.061991952
3559,11.323,2.211687718
3560,11.42,2.178151589
3561,11.303,2.181731182
3562,11.477,2.24956252
3563,11.379,2.165189841
3564,11.323,2.11166525
3565,11.335,2.192620027
3566,11.354,2.075811406
3567,11.397,2.201871758
3568,11.374,2.110587259
3569,11.352,2.049462441
3570,11.397,2.107090608
3571,11.401,2.143547012
3572,11.394,2.137131566
3573,11.491,2.091481124
3574,11.461,2.007612888
3575,11.534,2.087870495
3576,11.378,2.049711521
3577,11.352,2.113424369
3578,11.537,2.224765287
3579,11.42,2.171247179
3580,11.51,2.292412519
3581,11.528,2.221745294
3582,11.199,1.732743894
3583,11.216,1.897615595
3584,11.033,1.983896884
3585,11.13,1.751618728
3586,11.119,1.83853725
3587,11.274,1.866120684
3588,11.094,1.963929994
3589,11.141,1.810634529
3590,11.126,1.800935137
3591,11.172,1.898425669
3592,11.197,1.827438243
3593,11.19,1.896707014
3594,11.152,1.838552767
3595,11.117,1.909176774
3596,11.113,1.871826577
3597,11.266,1.954754477
3598,11.158,1.834230193
3599,11.237,1.923676566
3600,11.264,1.938572171
3601,11.292,2.034422492
3602,11.145,1.875497932
3603,11.165,1.943592692
3604,11.173,1.889084339
3605,11.154,1.859500401
3606,11.305,1.859955493
3607,11.188,2.047644708
3608,11.169,1.932400883
3609,11.294,1.939413655
3610,11.247,1.964140741
3611,11.233,1.879958841
3612,11.134,1.951371787
3613,11.111,1.94382547
3614,11.215,2.058400353
3615,11.175,1.876671761
3616,11.242,1.893943775
3617,11.199,1.974664098
3618,11.255,1.937970777
3619,11.108,1.845465183
3620,11.297,1.875715679
3621,11.213,1.961499039
3622,11.201,1.916317111
3623,11.207,1.990505743
3624,11.157,1.882523544
3625,11.25,2.042957091
3626,11.201,1.957659682
3627,11.23,1.966969489
3628,11.268,1.915684172
3629,11.248,2.036822193
3630,11.18,1.881792003
3631,11.175,1.962199079
3632,11.204,1.844393067
3633,11.18,1.901898319
3634,11.341,1.917392864
3635,11.164,1.991750755
3636,11.171,1.839331983
3637,11.321,1.91719447
3638,11.18,1.922835744
3639,11.248,1.996617761
3640,11.352,1.906759485
3641,11.322,1.920938835
3642,11.137,1.979431522
3643,11.277,2.019987958
3644,11.324,1.983673098
3645,11.241,2.024108697
3646,11.229,1.861726356
3647,11.215,2.004193551
3648,11.181,1.762766674
3649,11.211,2.051020645
3650,11.222,1.846652682
3651,11.307,2.063736904
3652,11.219,2.057978201
3653,11.219,1.925291081
3654,11.099,1.980687285
3655,11.217,2.063048028
3656,11.303,2.041901163
3657,11.264,1.994061253
3658,11.25,2.088027744
3659,11.223,2.032585153
3660,11.217,1.918225897
3661,11.143,1.963263967
3662,11.252,2.084908354
3663,11.148,2.047507824
3664,11.257,1.919018925
3665,11.297,1.971973549
3666,11.219,2.015217135
3667,11.225,1.978456289
3668,11.205,1.862913161
3669,11.289,1.998367452
3670,11.212,2.029081855
3671,11.286,1.958581129
3672,11.298,1.851113887
3673,11.255,1.919807454
3674,11.248,1.953538408
3675,11.287,2.064677673
3676,11.306,2.025454632
3677,11.182,2.15581157
3678,11.189,1.983737436
3679,11.246,1.949175026
3680,11.232,1.907830133
3681,11.181,2.006056645
3682,11.176,1.967967707
3683,11.2,2.038665288
3684,11.331,2.041471677
3685,11.361,1.897440191
3686,11.228,1.923984854
3687,11.193,2.024808843
3688,11.306,2.017531768
3689,11.314,2.021259382
3690,11.304,1.958422687
3691,11.283,2.040361261
3692,11.384,1.981027125
3693,11.243,1.982392716
3694,11.221,1.945235961
3695,11.253,2.010729727
3696,11.207,2.014002782
3697,11.386,1.967962621
3698,11.207,1.955498651
3699,11.324,2.02413466
3700,11.254,2.028694063
3701,11.341,2.094064016
3702,11.311,2.028890188
3703,11.238,1.980221522
3704,11.31,2.076586673
3705,11.297,2.098855926
3706,11.294,2.088522426
3707,11.168,1.982853426
3708,11.235,2.194673459
3709,11.147,1.997343331
3710,11.133,1.922760518
3711,11.303,1.829901511
3712,11.285,2.018873659
3713,11.27,1.944448734
3714,11.229,1.86709535
3715,11.127,2.021127397
3716,11.277,1.978935872
3717,11.245,1.903838123
3718,11.288,1.943407531
3719,11.297,1.930937472
3720,11.203,1.971211982
3721,11.306,1.923034597
3722,11.188,1.890563469
3723,11.332,1.813025941
3724,11.24,1.920960721
3725,11.356,1.79958398
3726,11.31,2.045503382
3727,11.21,1.947740664
3728,11.178,1.998577071
3729,11.309,1.917601678
3730,11.342,1.90385416
3731,11.273,2.030417098
3732,11.233,1.910067894
3733,11.322,1.881982428
3734,11.284,1.991811063
3735,11.161,1.936705922
3736,11.354,1.993152442
3737,11.255,1.989958526
3738,11.222,1.999178009
3739,11.37,1.977627622
3740,11.307,2.005186219
3741,11.368,2.035858718
